0,1,accuracy,macro avg,weighted avg
0.9822485207100592,1.0,0.990506329113924,0.9911242603550297,0.9906748558160438
1.0,0.98,0.990506329113924,0.99,0.990506329113924
0.991044776119403,0.98989898989899,0.990506329113924,0.9904718830091965,0.990500890255283
166.0,150.0,0.990506329113924,316.0,316.0
