0,1,accuracy,macro avg,weighted avg
0.7580645161290323,0.8414634146341463,0.8135135135135135,0.7997639653815893,0.8114848916579838
0.706766917293233,0.8734177215189873,0.8135135135135135,0.7900923194061102,0.8135135135135135
0.7315175097276264,0.8571428571428571,0.8135135135135135,0.7943301834352418,0.8119856376665715
133.0,237.0,0.8135135135135135,370.0,370.0
