0,1,accuracy,macro avg,weighted avg
0.6923076923076923,0.7142857142857143,0.7049180327868853,0.7032967032967032,0.7041974419023599
0.6428571428571429,0.7575757575757576,0.7049180327868853,0.7002164502164503,0.7049180327868853
0.6666666666666666,0.7352941176470589,0.7049180327868853,0.7009803921568627,0.7037929926068788
28.0,33.0,0.7049180327868853,61.0,61.0
