0,1,accuracy,macro avg,weighted avg
0.9947552447552448,1.0,0.9973661106233538,0.9973776223776224,0.9973799247284763
1.0,0.9947368421052631,0.9973661106233538,0.9973684210526316,0.9973661106233538
0.9973707274320771,0.9973614775725593,0.9973661106233538,0.9973661025023182,0.9973660984418004
569.0,570.0,0.9973661106233538,1139.0,1139.0
