0,1,accuracy,macro avg,weighted avg
0.7723577235772358,0.7637795275590551,0.768,0.7680686255681455,0.7680686255681454
0.76,0.776,0.768,0.768,0.768
0.7661290322580645,0.7698412698412699,0.768,0.7679851510496671,0.7679851510496671
125.0,125.0,0.768,250.0,250.0
