0,1,accuracy,macro avg,weighted avg
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
326.0,284.0,1.0,610.0,610.0
