0,1,accuracy,macro avg,weighted avg
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
25.0,25.0,1.0,50.0,50.0
