0,1,accuracy,macro avg,weighted avg
0.84375,0.8676470588235294,0.86,0.8556985294117647,0.8590441176470588
0.75,0.921875,0.86,0.8359375,0.86
0.7941176470588235,0.8939393939393939,0.86,0.8440285204991087,0.8580035650623885
36.0,64.0,0.86,100.0,100.0
