0,1,accuracy,macro avg,weighted avg
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
1.0,1.0,1.0,1.0,1.0
200.0,200.0,1.0,400.0,400.0
