0,1,accuracy,macro avg,weighted avg
1.0,0.961038961038961,0.98,0.9805194805194806,0.9807792207792208
0.9605263157894737,1.0,0.98,0.9802631578947368,0.98
0.9798657718120806,0.9801324503311258,0.98,0.9799991110716032,0.9799973332148096
76.0,74.0,0.98,150.0,150.0
