0,1,accuracy,macro avg,weighted avg
0.7916666666666666,0.7567567567567568,0.7704918032786885,0.7742117117117118,0.7727809776990104
0.6785714285714286,0.8484848484848485,0.7704918032786885,0.7635281385281385,0.7704918032786885
0.7307692307692307,0.8,0.7704918032786885,0.7653846153846153,0.7682219419924338
28.0,33.0,0.7704918032786885,61.0,61.0
