0,1,accuracy,macro avg,weighted avg
0.914327917282127,0.9035769828926905,0.9090909090909091,0.9089524500874088,0.909123487679968
0.908957415565345,0.9092331768388107,0.9090909090909091,0.9090952962020779,0.9090909090909091
0.9116347569955817,0.906396255850234,0.9090909090909091,0.9090155064229078,0.9090988462138565
681.0,639.0,0.9090909090909091,1320.0,1320.0
